Id,Value
1,1037414
2,1002696.5
3,936549.6
4,907928.1
5,907928.1
6,905391.2999999999
7,905391.2999999999
8,905391.2999999999
9,905391.2999999999
10,905391.2999999999
11,905145.6
12,905145.6
13,905145.6
14,905145.6
15,905145.6
16,905145.6
17,905145.6
18,905145.6
19,905145.6
20,905145.6
21,905145.6
22,905145.6
23,905145.6
24,905145.6
25,905145.6
26,905145.6
27,905145.6
28,905901.6
29,905901.6
30,905901.6
31,905901.6
32,905901.6
33,905901.6
34,905901.6
35,905901.6
36,905901.6
37,905662.2
38,905662.2
39,905662.2
40,905662.2
41,905662.2
42,905662.2
43,905662.2
44,905662.2
45,905662.2
46,905662.2
47,905662.2
48,905662.2
49,905662.2
50,905662.2
51,905933.1
52,905933.1
53,905933.1
54,905933.1
55,905933.1
56,905933.1
57,905933.1
58,905933.1
59,905933.1
60,905933.1
61,905933.1
62,905933.1
63,905933.1
64,905933.1
65,905933.1
66,905933.1
67,905933.1
68,905933.1
69,905933.1
70,905933.1
71,905933.1
72,905933.1
73,905933.1
74,905933.1
75,905933.1
76,905933.1
77,905933.1
78,905933.1
79,905933.1
80,905933.1
81,905933.1
82,905498.3999999999
83,905498.3999999999
84,905498.3999999999
85,905498.3999999999
86,905498.3999999999
87,905498.3999999999
88,905498.3999999999
89,905498.3999999999
90,905498.3999999999
91,905498.3999999999
92,905498.3999999999
93,905498.3999999999
94,905498.3999999999
95,905498.3999999999
96,905498.3999999999
97,905170.7999999999
98,905170.7999999999
99,905170.7999999999
100,905170.7999999999
101,905170.7999999999
102,905170.7999999999
103,905170.7999999999
104,905170.7999999999
105,905170.7999999999
106,905170.7999999999
107,905170.7999999999
108,905170.7999999999
109,905170.7999999999
110,905170.7999999999
111,905170.7999999999
112,905170.7999999999
113,905170.7999999999
114,905170.7999999999
115,905170.7999999999
116,905170.7999999999
117,905170.7999999999
118,905170.7999999999
119,905170.7999999999
120,905040.6
121,905040.6
122,905040.6
123,904952.3999999999
124,904952.3999999999
125,904952.3999999999
126,904952.3999999999
127,904952.3999999999
128,904952.3999999999
129,904952.3999999999
130,904952.3999999999
131,904952.3999999999
132,904952.3999999999
133,904952.3999999999
134,904952.3999999999
135,904952.3999999999
136,904952.3999999999
137,904952.3999999999
138,904952.3999999999
139,904952.3999999999
140,904952.3999999999
141,904952.3999999999
142,904952.3999999999
143,904952.3999999999
144,904568.1
145,904568.1
146,904568.1
147,904568.1
148,904568.1
149,904568.1
150,904568.1
151,904568.1
152,904568.1
153,904568.1
154,904568.1
155,904568.1
156,904568.1
157,904568.1
158,904568.1
159,904568.1
160,904568.1
161,904568.1
162,904568.1
163,904568.1
164,904568.1
165,904568.1
166,904568.1
167,904568.1
168,904568.1
169,904568.1
170,904568.1
171,904568.1
172,904568.1
173,904568.1
174,904568.1
175,904568.1
176,904568.1
177,904568.1
178,904568.1
179,904568.1
180,904568.1
181,904568.1
182,904568.1
183,904568.1
184,904568.1
185,904568.1
186,904568.1
187,904568.1
188,904568.1
189,904568.1
190,904568.1
191,904568.1
192,904568.1
193,904568.1
194,904568.1
195,904568.1
196,904568.1
197,904568.1
198,904568.1
199,904568.1
200,904568.1
201,904568.1
202,904568.1
203,904568.1
204,904568.1
205,904568.1
206,904568.1
207,904568.1
208,904568.1
209,904568.1
210,904568.1
211,904568.1
212,904568.1
213,904568.1
214,904568.1
215,904568.1
216,904568.1
217,904568.1
218,904568.1
219,904568.1
220,904568.1
221,904568.1
222,904568.1
223,904568.1
224,904568.1
225,904568.1
226,904568.1
227,904568.1
228,904568.1
229,904568.1
230,904568.1
231,904568.1
232,904568.1
233,904568.1
234,904568.1
235,904568.1
236,904568.1
237,904568.1
238,904568.1
239,904568.1
240,904568.1
241,904568.1
242,904568.1
243,904568.1
244,904568.1
