Id,Value
1,7566.6
2,9197.099999999999
3,8058.5999999999985
4,8058.5999999999985
5,9197.099999999999
6,9197.099999999999
7,9197.099999999999
8,9197.099999999999
9,13387.2
10,13465.2
11,9364.5
12,13674
13,7710.599999999999
14,7710.599999999999
15,7710.599999999999
16,7710.599999999999
17,7710.599999999999
18,7710.599999999999
19,7710.599999999999
20,7566.6
21,7755
22,7755
23,7566.6
24,9364.5
25,9364.5
26,9364.5
27,9364.5
28,9364.5
29,9364.5
30,9364.5
31,13625.4
32,13625.4
33,13625.4
34,13625.4
35,13625.4
36,9364.5
37,7566.6
38,9197.099999999999
39,9197.099999999999
40,9197.099999999999
41,8058.5999999999985
42,7566.6
43,7566.6
44,7566.6
45,7566.6
46,7566.6
47,7566.6
48,7566.6
49,9197.099999999999
50,7566.6
51,7566.6
52,8058.5999999999985
53,9197.099999999999
54,9197.099999999999
55,13317.6
56,13317.6
57,13317.6
58,9197.099999999999
59,9197.099999999999
60,9197.099999999999
61,9197.099999999999
62,9197.099999999999
63,8058.5999999999985
64,8058.5999999999985
65,9197.099999999999
66,7755
67,7755
68,8873.4
69,13625.4
70,13625.4
71,13465.2
72,8058.5999999999985
73,8058.5999999999985
74,7566.6
75,8152.199999999999
76,7755
77,7755
78,7755
79,7684.199999999999
80,7684.199999999999
81,7684.199999999999
82,7684.199999999999
83,7684.199999999999
84,7684.199999999999
85,7684.199999999999
86,7684.199999999999
87,7684.199999999999
88,7951.799999999999
89,8454
90,8454
91,8454
92,8454
93,8454
94,8454
95,8454
96,8454
97,8454
98,8454
99,8454
100,7896.599999999999
101,7896.599999999999
102,7684.199999999999
103,7684.199999999999
104,7684.199999999999
105,7684.199999999999
106,7684.199999999999
107,7684.199999999999
108,7684.199999999999
109,9295.5
110,9364.5
111,13625.4
112,7933.799999999999
113,7933.799999999999
114,7933.799999999999
115,9538.2
116,9538.2
117,13560
118,13560
119,7755
120,7755
121,13387.2
122,13387.2
123,8152.199999999999
124,7755
125,7755
126,9197.099999999999
127,7755
128,7755
129,7566.6
130,7566.6
131,7566.6
132,7566.6
133,8058.5999999999985
134,9197.099999999999
135,7755
136,7755
137,7755
138,7755
139,8058.5999999999985
140,8058.5999999999985
141,9197.099999999999
142,9197.099999999999
143,9197.099999999999
144,9197.099999999999
145,9197.099999999999
146,9197.099999999999
147,9197.099999999999
148,9197.099999999999
149,7566.6
150,9197.099999999999
151,7566.6
152,7566.6
153,7566.6
154,7566.6
155,9197.099999999999
156,7755
157,7755
158,7755
159,7755
160,7755
161,7755
162,7755
163,7755
164,7755
165,7755
166,9197.099999999999
167,9197.099999999999
168,9197.099999999999
169,9197.099999999999
170,9197.099999999999
171,9197.099999999999
172,8058.5999999999985
173,7755
174,7755
175,7755
176,7755
