Id,Value
1,1037414
2,1030180.1
3,998381.1
4,998381.1
5,940648.7
6,940648.7
7,940648.7
8,940648.7
9,940648.7
10,915258.6
11,915258.6
12,915258.6
13,915258.6
14,915258.6
15,915258.6
16,915258.6
17,915258.6
18,915623.1
19,915623.1
20,915623.1
21,915623.1
22,904515.6
23,904515.6
24,904515.6
25,904515.6
26,904515.6
27,904515.6
28,904515.6
29,904654.2
30,905000.7
31,905000.7
32,905000.7
33,905000.7
34,905000.7
35,905000.7
36,905000.7
37,905000.7
38,905000.7
39,905000.7
40,905000.7
41,905000.7
42,905000.7
43,904723.5
44,904723.5
45,735509.6
46,735509.6
47,735509.6
48,735509.6
49,614156.7
50,614156.7
51,614156.7
52,614156.7
53,417575.6
54,417575.6
55,417575.6
56,417575.6
57,417575.6
58,417575.6
59,417575.6
60,417575.6
61,117095.59999999999
62,117095.59999999999
63,117095.59999999999
64,117095.59999999999
65,70232.49999999999
66,70232.49999999999
67,68467.59999999999
68,68467.59999999999
69,68467.59999999999
70,68467.59999999999
71,68467.59999999999
72,68467.59999999999
73,24180.799999999996
74,24180.799999999996
75,24180.799999999996
76,18166.5
77,18166.5
78,10902.9
79,10902.9
80,10902.9
81,10902.9
82,10902.9
83,10902.9
84,14390.999999999998
85,13893
86,13893
87,10813.8
88,10064.7
89,10064.7
90,10064.7
91,10064.7
92,14003.099999999999
93,14003.099999999999
94,14003.099999999999
95,14003.099999999999
96,11819.699999999999
97,9018.3
98,9018.3
99,9018.3
100,9018.3
101,9018.3
102,9018.3
103,9018.3
104,9018.3
105,9018.3
106,8662.2
107,8662.2
108,8662.2
109,8662.2
110,8662.2
111,8397
112,8397
113,8397
114,8397
115,8397
116,8397
117,8397
118,8397
119,8397
120,8397
121,8397
122,8397
123,8397
124,8296.5
125,8296.5
126,8296.5
127,8296.5
128,8296.5
129,8296.5
130,8296.5
131,8296.5
132,8296.5
133,8296.5
134,8296.5
135,8296.5
136,8296.5
137,8296.5
138,8296.5
139,8296.5
140,8296.5
141,8296.5
142,8296.5
143,8296.5
144,8296.5
145,8296.5
146,8296.5
147,8296.5
148,8296.5
149,8296.5
150,8296.5
151,8296.5
152,8296.5
153,8296.5
154,8296.5
155,8296.5
156,8296.5
157,8296.5
158,8296.5
159,8296.5
160,8296.5
161,8296.5
162,8296.5
163,7932
164,7932
165,7932
166,7810.199999999999
167,7810.199999999999
168,7810.199999999999
169,7684.199999999999
170,7710.599999999999
171,7710.599999999999
172,7710.599999999999
173,7710.599999999999
174,7710.599999999999
175,8873.4
176,9295.5
177,13387.2
178,8058.5999999999985
179,8058.5999999999985
180,8058.5999999999985
181,8058.5999999999985
182,8058.5999999999985
183,8058.5999999999985
184,8058.5999999999985
185,8058.5999999999985
186,8058.5999999999985
187,7755
188,7755
189,7684.199999999999
190,9295.5
191,9197.099999999999
192,8058.5999999999985
193,9197.099999999999
194,9197.099999999999
195,9197.099999999999
196,9197.099999999999
197,8058.5999999999985
198,8058.5999999999985
199,9295.5
200,7710.599999999999
201,7710.599999999999
202,7710.599999999999
203,7710.599999999999
204,7710.599999999999
205,7566.6
206,8152.199999999999
207,8873.4
208,8873.4
209,8873.4
210,8873.4
211,8873.4
212,8873.4
213,8873.4
214,8873.4
215,8873.4
216,8873.4
217,8873.4
218,8873.4
219,8873.4
220,8873.4
221,8873.4
222,8873.4
223,8873.4
224,8873.4
225,8873.4
226,8873.4
227,8873.4
228,8873.4
229,8873.4
230,8873.4
231,7755
232,7755
233,7755
234,7684.199999999999
235,7684.199999999999
236,7684.199999999999
237,7684.199999999999
238,7710.599999999999
239,7710.599999999999
240,7710.599999999999
241,7710.599999999999
242,7710.599999999999
243,7710.599999999999
244,7710.599999999999
245,7710.599999999999
246,7710.599999999999
247,7710.599999999999
248,7710.599999999999
249,7710.599999999999
250,7710.599999999999
251,7710.599999999999
252,7710.599999999999
253,7566.6
254,7566.6
255,7566.6
256,7566.6
257,7566.6
258,7566.6
259,7566.6
260,7566.6
261,7566.6
262,7566.6
263,7566.6
264,7566.6
265,7566.6
266,7566.6
267,7566.6
268,7710.599999999999
269,7566.6
270,7755
271,7755
272,7755
273,7755
274,7755
275,7755
276,7755
277,7755
278,7755
279,7755
280,8058.5999999999985
281,9197.099999999999
282,9197.099999999999
283,9197.099999999999
284,9197.099999999999
285,9197.099999999999
286,9197.099999999999
287,9197.099999999999
288,9295.5
289,8058.5999999999985
290,9295.5
291,8873.4
292,8873.4
293,9364.5
294,9364.5
295,9364.5
296,9364.5
297,9364.5
298,13625.4
299,13625.4
300,13625.4
301,13625.4
302,13625.4
303,13625.4
304,13625.4
305,13625.4
306,8873.4
307,8873.4
308,7755
309,7755
310,7566.6
311,7566.6
312,7566.6
313,7566.6
314,7566.6
315,7566.6
316,7566.6
317,7566.6
318,7566.6
319,7566.6
320,7566.6
321,7566.6
322,7566.6
