Id,Value
1,1037414
2,1035361.1
3,931010.4
4,931336.8
5,931336.8
6,931336.8
7,921189.6
8,723396.8
9,723396.8
10,723396.8
11,723396.8
12,723396.8
13,620814.2999999999
14,132181.09999999998
15,132181.09999999998
16,12233.099999999999
17,12233.099999999999
18,12233.099999999999
19,12233.099999999999
20,10064.7
21,10064.7
22,10064.7
23,10064.7
24,10064.7
25,10064.7
26,10064.7
27,9612.3
28,9612.3
29,9612.3
30,13893
31,13893
32,13893
33,13893
34,13893
35,13893
36,13893
37,13893
38,13893
39,13893
40,13847.999999999998
41,13847.999999999998
42,11779.199999999999
43,11779.199999999999
44,11779.199999999999
45,8956.8
46,8956.8
47,8956.8
48,8956.8
49,8956.8
50,8956.8
51,8956.8
52,8956.8
53,8782.8
54,8782.8
55,8782.8
56,8680.5
57,8680.5
58,8278.5
59,8278.5
60,7933.799999999999
61,7933.799999999999
62,7933.799999999999
63,7933.799999999999
64,7933.799999999999
65,7933.799999999999
66,7933.799999999999
67,7933.799999999999
68,7933.799999999999
69,7933.799999999999
70,7933.799999999999
71,7933.799999999999
72,7933.799999999999
73,7933.799999999999
74,7933.799999999999
75,7933.799999999999
76,7933.799999999999
77,7933.799999999999
78,7933.799999999999
79,7933.799999999999
80,7933.799999999999
81,7933.799999999999
82,7933.799999999999
83,7933.799999999999
84,8339.4
85,8339.4
86,8339.4
87,8339.4
88,7933.799999999999
89,7933.799999999999
90,7933.799999999999
91,7933.799999999999
92,7933.799999999999
93,7933.799999999999
94,10373.099999999999
95,8872.2
96,8872.2
97,8278.5
98,8278.5
99,8755.8
100,8755.8
101,8755.8
102,8755.8
103,8755.8
104,8755.8
105,8662.2
106,8662.2
107,8662.2
108,8662.2
109,8662.2
110,8662.2
111,8662.2
112,9183.599999999999
113,9183.599999999999
114,13256.099999999999
115,13256.099999999999
116,13256.099999999999
117,13256.099999999999
118,13256.099999999999
119,9571.8
120,9982.5
121,9982.5
122,9982.5
123,11241.9
124,11241.9
125,10883.4
126,10883.4
127,10883.4
128,10883.4
129,10883.4
130,10883.4
131,10883.4
132,12292.8
133,12292.8
134,12292.8
135,12292.8
136,12292.8
137,12292.8
138,12292.8
139,12292.8
140,12292.8
141,12292.8
142,12292.8
143,10210.8
144,10210.8
145,10210.8
146,10210.8
147,10185.6
148,10185.6
149,10185.6
150,10185.6
151,10185.6
152,10185.6
153,10185.6
154,10185.6
155,10185.6
156,10185.6
157,10185.6
158,10185.6
159,10185.6
160,10185.6
161,10185.6
162,10185.6
163,10185.6
164,10185.6
165,10185.6
166,10185.6
167,10185.6
168,10185.6
169,9135.9
170,9135.9
171,9135.9
172,9135.9
173,9042
174,9171.9
175,9171.9
176,9171.9
177,8979.3
178,8979.3
179,10185.6
180,10185.6
181,10185.6
182,10185.6
183,10185.6
184,10185.6
185,10185.6
186,10185.6
187,10185.6
188,10185.6
189,10185.6
190,10185.6
191,10185.6
192,10185.6
193,10185.6
194,9503.699999999999
195,9171.9
196,9171.9
197,9171.9
198,9171.9
199,9171.9
200,9171.9
201,9171.9
202,9171.9
203,9171.9
204,9171.9
205,9171.9
206,9171.9
207,9171.9
208,9171.9
209,9171.9
210,9171.9
211,9171.9
212,9171.9
213,9171.9
214,9171.9
215,9171.9
216,9171.9
217,9171.9
218,9171.9
219,9171.9
220,9171.9
221,9171.9
222,9171.9
223,9171.9
224,9171.9
225,9171.9
226,9171.9
227,9171.9
228,9171.9
229,9171.9
230,9171.9
231,9171.9
232,9171.9
233,9171.9
234,9171.9
235,9171.9
236,9171.9
237,9056.7
238,9056.7
239,9056.7
240,9056.7
241,9056.7
242,9056.7
243,9056.7
244,9763.8
245,9763.8
246,9763.8
247,9763.8
248,9763.8
249,9763.8
250,9763.8
251,9763.8
252,9763.8
253,9763.8
254,10576.5
255,10576.5
256,10576.5
257,10576.5
258,10576.5
259,10810.5
260,10810.5
261,10810.5
262,10810.5
263,12943.8
264,12943.8
265,12943.8
266,12943.8
267,12943.8
268,12943.8
269,12943.8
270,12943.8
271,12943.8
272,12943.8
273,12943.8
274,12943.8
275,12943.8
276,12943.8
277,12943.8
278,12943.8
279,12943.8
280,12943.8
281,12943.8
282,12943.8
283,11071.5
284,11071.5
285,11071.5
286,11071.5
287,11071.5
288,11071.5
289,11071.5
290,11071.5
291,11071.5
292,11071.5
293,11071.5
294,11071.5
295,11071.5
296,11071.5
297,10420.5
298,10420.5
299,10420.5
300,10420.5
301,10420.5
302,10420.5
303,10420.5
304,10420.5
305,10420.5
306,10420.5
307,10420.5
308,10420.5
309,10420.5
310,10420.5
311,10420.5
312,10420.5
313,10420.5
314,10420.5
315,10420.5
316,10420.5
317,10420.5
318,10420.5
319,10268.099999999999
320,10268.099999999999
321,9608.099999999999
322,9608.099999999999
323,9608.099999999999
324,9608.099999999999
325,9571.8
326,9571.8
327,9571.8
328,9571.8
329,9571.8
330,9571.8
331,9571.8
332,9571.8
333,9571.8
334,9571.8
335,9571.8
336,9571.8
337,9571.8
338,9571.8
339,9571.8
340,9571.8
341,9571.8
342,9571.8
343,9571.8
344,9571.8
345,9571.8
346,9571.8
347,9571.8
348,9390.599999999999
349,9390.599999999999
350,9390.599999999999
351,9390.599999999999
352,9390.599999999999
353,9390.599999999999
354,9390.599999999999
355,9390.599999999999
356,8658.6
357,8658.6
358,8658.6
359,8658.6
360,8658.6
361,8658.6
362,8658.6
363,9977.7
364,8049.6
365,8049.6
366,8049.6
367,8049.6
368,8049.6
369,8213.099999999999
370,8213.099999999999
371,8213.099999999999
372,8213.099999999999
373,8213.099999999999
374,8213.099999999999
375,8213.099999999999
376,8213.099999999999
377,8213.099999999999
378,8213.099999999999
379,8213.099999999999
380,8213.099999999999
381,8213.099999999999
382,8213.099999999999
383,8213.099999999999
384,8213.099999999999
385,8213.099999999999
386,8213.099999999999
387,8213.099999999999
388,8213.099999999999
389,8213.099999999999
390,8213.099999999999
391,8213.099999999999
392,8213.099999999999
393,8213.099999999999
394,8213.099999999999
395,8213.099999999999
396,8213.099999999999
397,8213.099999999999
398,8213.099999999999
399,8213.099999999999
400,8213.099999999999
401,8213.099999999999
402,8213.099999999999
403,8213.099999999999
404,8213.099999999999
405,8213.099999999999
406,8213.099999999999
407,8213.099999999999
408,8213.099999999999
409,8213.099999999999
410,8213.099999999999
411,8213.099999999999
412,8213.099999999999
413,8213.099999999999
414,8213.099999999999
415,8782.8
416,8782.8
417,8782.8
418,8782.8
419,8782.8
420,8782.8
421,8782.8
422,8782.8
423,8782.8
424,8782.8
425,8782.8
426,8782.8
427,8782.8
428,8782.8
429,8782.8
430,8782.8
431,8782.8
432,8782.8
433,8782.8
434,8782.8
435,8782.8
436,8782.8
437,8782.8
438,8782.8
439,8782.8
440,8782.8
441,8782.8
442,8782.8
443,8782.8
444,8782.8
445,8782.8
446,8782.8
447,8782.8
448,8782.8
449,8782.8
450,8782.8
451,8782.8
452,8782.8
453,8782.8
454,8782.8
455,8782.8
456,8782.8
457,8782.8
458,8782.8
459,8782.8
460,8782.8
461,8782.8
462,8782.8
463,8782.8
464,8782.8
